id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack
3759,img/03759.png,0,what's the difference between hillary and putin? putin actually wins the elections he rigs,train,1396,2812,2709,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19543,img/19543.png,1,whats the difference between boy scouts and jews? boy scouts come back from camp,train,1397,2738,448,['religion'],['mocking'],"['religion', 'sex']",['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
59048,img/59048.png,0,when the aux lead comes out during a fire tune oh fuck put it back in!,train,1398,4968,220,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34728,img/34728.png,0,moments after you post something that you know is gonna start some shit,train,1399,7199,7073,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
78619,img/78619.png,0,"when your boss asks why you need to leave early bro, i'm straight-up not having a good time",train,1400,2261,2150,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18029,img/18029.png,0,"we will not be influenced this is great britain bloody europeans!!!"" by some say knobheads trying to copy something the french did a few weeks ago",train,1401,7165,7047,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2945,img/02945.png,1,you've been hungerstruck!,train,1082,361,449,['nationality'],['inferiority'],"['nationality', 'class']","['inferiority', 'contempt']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
64720,img/64720.png,1,randomly deciding to bake something,train,1402,456,6774,['religion'],['mocking'],"['religion', 'race', 'sex']","['mocking', 'inciting_violence']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
37184,img/37184.png,0,racing for pink slips in africa,train,167,59,5316,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34021,img/34021.png,1,"i put the ""ape"" in rape",train,1403,308,450,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72936,img/72936.png,1,ever hear something so stupid it gives you forest whitaker eye,train,1404,457,451,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
84265,img/84265.png,1,we give your holy flag praise our lord and enslaver,train,1405,458,452,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28695,img/28695.png,1,"gods chocen #psychopaths living on stolen land, armed and subsidized by the so-called ""jewish state""",train,1406,5362,5303,['religion'],"['dehumanizing', 'inferiority']",['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
43658,img/43658.png,0,call the cops i don't give a fuck,train,1407,3430,3346,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80769,img/80769.png,0,when you are doing random stuff and realise you left the oven on,train,1408,459,453,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43096,img/43096.png,0,pray to god for what you have,train,1409,2239,331,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
47629,img/47629.png,1,""" son i understand shyquisha has a big booty but she keeps stealing your mother's jewelry, she can't visit anymore""",train,1410,5996,5937,['race'],['dehumanizing'],"['race', 'sex']",['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
41538,img/41538.png,1,im long and strong and down to get the goat hump on,train,1411,460,454,['religion'],['dehumanizing'],"['nationality', 'religion', 'race']",['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4786,img/04786.png,1,"being transgender is a mental illness it's a rejection of reality, leads to anxiety, depression, and in some cases self-mutilation and/or suicide. that's not healthy",train,1412,383,238,['sex'],['inferiority'],['sex'],"['inferiority', 'dehumanizing']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
98270,img/98270.png,0,men days in the days men today,train,1413,3992,3907,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
75021,img/75021.png,1,where's jaws when you need him?,train,1414,461,233,['race'],['inciting_violence'],"['nationality', 'race']",['inciting_violence'],0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
86254,img/86254.png,0,everybody was kung fu fighting,train,1415,5770,5713,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80241,img/80241.png,0,"we are no longer a christian nation whatever we once were ""the future must not belong to those who slander the prophet of islam "" """,train,1416,415,7007,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4356,img/04356.png,0,i only wear silk panties cotton ones remind me of slavery,train,729,241,3902,['race'],['mocking'],['race'],['mocking'],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78639,img/78639.png,0,it was on that day tom had enough of jerrys shit,train,1417,2915,2800,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50964,img/50964.png,0,i slipped and fell on ice. i thought it was regular ice but when i got up my hands turned blue,train,1418,7372,7236,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
82941,img/82941.png,0,"""trump's rally lines are big his ""concentration camp"" lines are yuuuge",train,1419,3826,3724,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39475,img/39475.png,1,made rice krispies way before kellogg's,train,1420,462,278,['race'],['inciting_violence'],"['nationality', 'race']","['dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
84061,img/84061.png,0,how they see themselves how god sees them!,train,1421,463,3758,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38609,img/38609.png,0,"stop smoking that isn't cigarette ash, that's what happens to your lungs",train,1422,2093,296,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46938,img/46938.png,0,when you're not allowed to eat pork but you're starving,train,1423,3481,3387,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
86914,img/86914.png,1,no pity sex? i am going to shoot an unarmed black citizen,train,1424,2142,2035,['race'],['inciting_violence'],['race'],['inciting_violence'],0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97481,img/97481.png,0,"not a creature was stirring, not even a mouse... cause i ate him",train,1425,6645,6540,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
92187,img/92187.png,0,don't let this group get you downs,train,1426,464,7025,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
79032,img/79032.png,1,kids shouldn't run with scissors lesbians shouldn't scissor with,train,1427,2520,2409,['sex'],['contempt'],['sex'],['contempt'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
85097,img/85097.png,1,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a black guy stealing it,train,1428,6697,6592,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49861,img/49861.png,1,ready for the cupcake? wake up and smell the bacon! we're loosing our beloved america to these goat humpers stop being afraid of being called a racist and grow a pair and act like americans,train,1429,5174,5103,"['race', 'religion']",['dehumanizing'],"['nationality', 'race', 'religion']","['dehumanizing', 'contempt', 'slurs']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
34620,img/34620.png,1,nice boobs i guess it's a tranny omg a shemale,train,1430,7187,7064,['sex'],['slurs'],['sex'],['slurs'],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80327,img/80327.png,0,mr. wilson you have to take your pill with water . you can't crush it up and snort it off my tits,train,1431,465,4936,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60357,img/60357.png,1,"kenyans are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.",train,1432,3602,3500,"['race', 'nationality']","['dehumanizing', 'inferiority']","['nationality', 'race']","['inferiority', 'dehumanizing']",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
68901,img/68901.png,0,little girl holding her new adopted brother for the first time,train,1433,3382,455,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
86045,img/86045.png,1,when it's the 1600s and you just got here from africa master looks after us now,train,1434,466,456,['race'],['mocking'],"['nationality', 'race']",['mocking'],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
39704,img/39704.png,0,& playing you ugly hard to get yo ass is already hard to want,train,1435,2961,2848,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24860,img/24860.png,1,know why gay guys never get messages from foreigners they'll get stoned,train,1436,4641,4579,"['religion', 'sex']","['inciting_violence', 'dehumanizing']","['religion', 'race', 'sex']","['dehumanizing', 'inciting_violence']",0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
5741,img/05741.png,0,during a speed chase which song are you blasting in your car ?,train,1339,441,430,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
64532,img/64532.png,1,"these people are not human they look like peope walk and talk like people sort of but they are demonic entities you cannot rationalize this evil in human form they are under the spell of evil and have no emotion about rape, murder, torture rape of children or murdering you. your life means nothing to them get it?? nothing",train,1437,3884,3793,['religion'],"['dehumanizing', 'inferiority']",['religion'],"['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
12094,img/12094.png,0,when you offer to get someone stoned and they decline,train,1438,4417,4345,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
98601,img/98601.png,0,where's jaws when you need him?,train,1414,461,2309,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
68270,img/68270.png,1,all part of satan's plan. the anti christ will come from this,train,565,190,457,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59237,img/59237.png,0,the name's todd... retodd,train,1439,467,4931,['disability'],['inferiority'],['disability'],"['inferiority', 'slurs']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7582,img/07582.png,0,when you're not only the gay friend but also have the sickest memes,train,1440,1974,458,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
94205,img/94205.png,0,when your moms plastic an you're a spastic tragedy!!,train,1441,468,2570,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17430,img/17430.png,1,sooo gorillas really are humans,train,1442,469,7304,['race'],['dehumanizing'],"['race', 'sex']",['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9465,img/09465.png,1,"omg quick, someone call hasmat smells like a concentration camp",train,1443,3420,3332,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52034,img/52034.png,0,"when you get arrested and the cop says ""you have the right to remain silent"" but you're happy because finally you have a right",train,1124,374,459,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
98734,img/98734.png,1,things white people do fuck their family members mass shootings smoke meth steal from blacks suck at sports fuck animals lie about being racist,train,1444,470,6290,['race'],"['dehumanizing', 'inferiority']",['race'],"['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
94725,img/94725.png,0,horses don't see black or white people. they just see food,train,1445,6705,460,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
91356,img/91356.png,1,"women are like volcanoes. both stay calm for extended periods of time before exploding and killing everything in their path then, they're calm, again",train,1446,5022,4962,['sex'],['dehumanizing'],"['race', 'religion', 'sex']","['dehumanizing', 'inciting_violence']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
40826,img/40826.png,0,"""when thor throws his hammer, he is ""serving justice"" when i throw a hammer, i ""have anger management issues""",train,1447,3284,3192,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31472,img/31472.png,0,when your step sister says she wants to have a forehead competition,train,1448,3572,3472,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17589,img/17589.png,1,when you move away from india and find out you can't shit in the streets,train,1449,471,461,"['nationality', 'race']",['dehumanizing'],"['nationality', 'race']","['inferiority', 'dehumanizing']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
87260,img/87260.png,0,"i love you, couch. you understand me",train,1450,2711,2613,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
39765,img/39765.png,0,you can wear whatever you choose no one should judge you,train,1451,6180,462,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95376,img/95376.png,1,baked potatoes for everyone,train,1452,472,376,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
45197,img/45197.png,0,that look when you find out the fbi is after you.. and michelle obama ain't answering her phone no more,train,1453,3053,2952,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
83095,img/83095.png,1,what!? no i am not asian '' '',train,1454,3975,3890,['race'],['inferiority'],"['race', 'sex']",['inferiority'],0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
27461,img/27461.png,1,so you think we should import muslims.. did your grandfather import nazis,train,1455,7350,7215,['religion'],['dehumanizing'],['religion'],['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35740,img/35740.png,0,is it legal to masturbate to pictures of yourself as a child?,train,1456,4716,4666,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80425,img/80425.png,0,the guy who created the joke the jokers,train,1457,473,4171,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
74901,img/74901.png,0,there are many things i need to tell you,train,1458,5099,463,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93152,img/93152.png,0,don't blame me fuel was expensive,train,1459,474,464,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34671,img/34671.png,0,look! it says it right here! we can fuck goats!,train,1460,475,149,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
98571,img/98571.png,0,every year a million people get sick from eating tainted beef who the fuck is putting their taint on the beef?,train,1461,2049,1947,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20195,img/20195.png,1,when you dont stir the nesquick powder in your milk enough,train,1462,476,465,['race'],['dehumanizing'],"['disability', 'race']","['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5813,img/05813.png,0,roses are red candles drip wax breaking news man tries to trade kidnapped baby for 15 big macs,train,1463,6840,6728,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43185,img/43185.png,0,it's obvious that he's thinking about another girl i can't believe that the lamb's bride has been the new jerusalem this whole time,train,1464,3285,466,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3615,img/03615.png,0,joke time 3 muslims walk into a bar.,train,1465,477,2983,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5148,img/05148.png,1,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it,train,1466,478,2870,"['nationality', 'sex']",['inciting_violence'],"['nationality', 'race', 'sex']","['mocking', 'inciting_violence']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
41679,img/41679.png,1,let me play with the muslims,train,1467,479,467,['religion'],['inciting_violence'],['religion'],['inciting_violence'],0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
93852,img/93852.png,0,happiness happens when we stand together,train,1468,7058,468,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
68941,img/68941.png,0,an australian man kills 50 people in new zealand ~arv~ and the main stream media blames trump,train,1469,6976,6863,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
65931,img/65931.png,0,"hey, me and ze boys are throwing a kegger at ze moon tower all reich,all reich,all reich!,",train,1470,6483,6375,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
17948,img/17948.png,1,faceswap ching chong 100,train,1471,480,6976,['nationality'],['inferiority'],"['nationality', 'race']","['inferiority', 'slurs']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
51708,img/51708.png,0,i offered her a penny for her thoughts she gave me change,train,1472,3184,315,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31029,img/31029.png,0,when there is no pinyata at the party but the emo kid just hung himself improvise. adapt. overcome,train,198,73,76,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
91052,img/91052.png,1,life is hard it's harder when you're stupid,train,1473,481,469,['religion'],['inferiority'],['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10463,img/10463.png,0,"so, where did you get all of this gold elizabeth? i stole it from africa!!!",train,780,260,5778,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
57490,img/57490.png,0,oh you decided not to use a condom? tell me more why it's her falt that you got chlamydia,train,1474,5153,470,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
76924,img/76924.png,0,in norway we work after dinner,train,1475,482,471,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
81294,img/81294.png,1,lmco laugh my cock off,train,1146,381,2141,['sex'],['inferiority'],['sex'],['inferiority'],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47569,img/47569.png,1,"what is that wonderful smell? it smells like.... caramel! oh, today we burnt the diabetics",train,1476,483,472,"['religion', 'disability']","['inciting_violence', 'mocking']","['disability', 'religion', 'sex']","['mocking', 'inciting_violence']",1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
75209,img/75209.png,1,sea monkeys,train,1103,367,473,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
82603,img/82603.png,1,"felt cute, might go sit down to pee idk",train,1477,484,5386,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
61527,img/61527.png,0,handjobs sold seperately,train,1478,485,2398,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
41087,img/41087.png,0,"when i see people who post ""punch a nazi"" in person. im a nazi, gregg are you gonna punch me???",train,1479,486,2048,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
91845,img/91845.png,0,kids enjoying some underwater diving,train,1480,4050,474,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
56128,img/56128.png,1,3 jewish prisoners after being liberated by the ussr (auschwitz 1945 colorized),train,1481,487,475,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24395,img/24395.png,1,when you are excited that a muslim has made it into american politics so the next phase of the caliphate can begin and destroy western civilization but you realize it is a woman,train,1482,1767,371,"['religion', 'sex']",['dehumanizing'],"['religion', 'race', 'sex']","['inferiority', 'dehumanizing', 'inciting_violence', 'contempt']",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0
18236,img/18236.png,0,"shoot boy, i ain't racist i've got four black tires and a color tv",train,1483,488,4470,['race'],['contempt'],"['race', 'sex']","['dehumanizing', 'contempt']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
42056,img/42056.png,1,kill all niggers white power,train,1484,5860,476,['race'],"['inciting_violence', 'slurs']",['race'],"['slurs', 'inciting_violence']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
